target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Li6O7Zr2,0.0,3 Li2CO3 + 2 ZrO2 -> Li6Zr2O7 + 3 CO2,0.017,1073,0.017,0.0,0.012,-0.029
Li8O6Zr1,0.001,Li2CO3 + 0.25 ZrO2 -> CO2 + 0.25 Li8ZrO6,0.075,1073,0.075,0.0,0.054,0.007
Li8O6Zr1,0.001,Li2CO3 + 0.25 ZrO2 -> CO2 + 0.25 Li8ZrO6,0.054,1173,0.056,0.001,0.04,0.002
In1Na1O2,0.0,In2O3 + Na2CO3 -> CO2 + 2 NaInO2,-0.015,1123,-0.015,0.0,-0.011,-0.069
In1Na1O2,0.0,In2O3 + Na2CO3 -> CO2 + 2 NaInO2,-0.074,1573,-0.074,0.0,-0.053,-0.053
In1Na1O2,0.0,In2O3 + Na2CO3 -> CO2 + 2 NaInO2,-0.008,1073,-0.008,0.0,-0.006,-0.066
Mg1Ni1O2,0.002,NiO + MgO -> MgNiO2,-0.025,1423,0.013,0.025,0.011,0.011
Mg1Ni1O2,0.002,NiO + MgO -> MgNiO2,-0.03,1773,0.015,0.03,0.012,0.012
Mg1Ni1O2,0.002,NiO + MgO -> MgNiO2,-0.027,1573,0.014,0.027,0.011,0.011
Lu2O12W3,0.016,Lu2O3 + 3 WO3 -> Lu2(WO4)3,-0.19,1473,-0.004,0.143,0.008,0.008
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.048,1173,-0.048,0.0,-0.034,-0.034
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.054,1373,-0.054,0.0,-0.039,-0.039
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.052,1323,-0.052,0.0,-0.038,-0.038
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.055,1423,-0.055,0.0,-0.04,-0.04
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.06,1573,-0.06,0.0,-0.043,-0.043
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.057,1473,-0.057,0.0,-0.041,-0.041
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.051,1273,-0.051,0.0,-0.037,-0.037
Fe1Nb1O4,0.0,Nb2O5 + Fe2O3 -> 2 NbFeO4,-0.045,1073,-0.045,0.0,-0.032,-0.032
Fe1Nb2O6,0.0,Nb2O5 + 0.5 Fe2O3 -> Nb2FeO6 + 0.25 O2,0.029,1223,0.078,0.025,0.056,0.043
Ce1O4Sr2,0.0,SrCO3 + 0.5 CeO2 -> CO2 + 0.5 Sr2CeO4,0.016,1273,0.016,0.0,0.011,-0.058
Ce1O4Sr2,0.0,SrCO3 + 0.5 CeO2 -> CO2 + 0.5 Sr2CeO4,0.004,1323,0.009,0.003,0.007,-0.06
Ce1O4Sr2,0.0,SrCO3 + 0.5 CeO2 -> CO2 + 0.5 Sr2CeO4,0.063,1073,0.063,0.0,0.045,-0.047
Ce1O4Sr2,0.0,SrCO3 + 0.5 CeO2 -> CO2 + 0.5 Sr2CeO4,-0.032,1473,0.004,0.01,-0.0,-0.068
Ce1O4Sr2,0.0,SrCO3 + 0.5 CeO2 -> CO2 + 0.5 Sr2CeO4,-0.046,1533,0.002,0.011,-0.003,-0.072
Ce1O3Sr1,0.009,SrCO3 + CeO2 -> CO2 + SrCeO3,0.045,1073,0.045,0.0,0.033,-0.003
Ce1O3Sr1,0.009,SrCO3 + CeO2 -> CO2 + SrCeO3,-0.078,1673,0.003,0.033,-0.001,-0.001
Ce1O3Sr1,0.009,SrCO3 + CeO2 -> CO2 + SrCeO3,-0.12,1873,0.01,0.057,0.003,0.003
Ce1O3Sr1,0.009,SrCO3 + CeO2 -> CO2 + SrCeO3,-0.099,1773,0.007,0.045,0.001,0.001
Na1Ni1O2,0.0,NiO + 0.5 Na2O2 -> NaNiO2,-0.074,923,-0.012,0.033,-0.009,-0.013
Na1Ni1O2,0.0,NiO + 0.5 Na2O2 -> NaNiO2,-0.074,973,-0.006,0.042,-0.003,-0.015
Na2Ni1O2,0.043,Na2O + NiO -> Na2NiO2,-0.04,873,-0.007,0.033,-0.001,-0.001
La4O12Ti3,0.037,La2O3 + 1.5 TiO2 -> 0.5 La4Ti3O12,-0.075,1923,0.085,0.074,0.057,0.057
La4O12Ti3,0.037,La2O3 + 1.5 TiO2 -> 0.5 La4Ti3O12,-0.075,1773,0.082,0.072,0.054,0.054
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.127,1773,0.03,0.09,0.022,0.022
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.124,1423,0.025,0.083,0.018,0.018
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.126,1673,0.028,0.089,0.021,0.021
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.126,1573,0.027,0.087,0.02,0.02
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.122,1073,0.021,0.072,0.013,0.005
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.125,1473,0.026,0.084,0.018,0.018
La2O7Ti2,0.0,TiO2 + 0.5 La2O3 -> 0.5 La2Ti2O7,-0.124,1323,0.024,0.08,0.016,0.016
La1O3Ti1,0.025,TiO2 + 0.5 La2O3 -> LaTiO3 + 0.25 O2,0.268,1273,0.415,0.078,0.297,0.297
La1O3Ti1,0.025,TiO2 + 0.5 La2O3 -> LaTiO3 + 0.25 O2,0.282,1073,0.424,0.072,0.303,0.303
La1O3Ti1,0.025,TiO2 + 0.5 La2O3 -> LaTiO3 + 0.25 O2,0.24,1673,0.395,0.089,0.285,0.285
La1O3Ti1,0.025,Ti2O3 + La2O3 -> 2 LaTiO3,-0.076,1873,0.465,0.541,0.401,0.278
La2O5Ti1,0.0,La2O3 + TiO2 -> La2TiO5,-0.156,1723,-0.029,0.031,-0.033,-0.033
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.091,1573,-0.091,0.0,-0.065,-0.16
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.094,1673,-0.094,0.0,-0.067,-0.162
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.076,1073,-0.076,0.0,-0.055,-0.124
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.088,1473,-0.088,0.0,-0.063,-0.157
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.082,1273,-0.082,0.0,-0.059,-0.148
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.092,1623,-0.092,0.0,-0.066,-0.161
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.085,1373,-0.085,0.0,-0.061,-0.155
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.079,1173,-0.079,0.0,-0.057,-0.136
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.067,773,-0.067,0.0,-0.048,-0.087
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.089,1523,-0.089,0.0,-0.064,-0.159
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.089,1508,-0.089,0.0,-0.064,-0.158
Ga2O4Zn1,0.0,Ga2O3 + ZnO -> Zn(GaO2)2,-0.08,1223,-0.08,0.0,-0.058,-0.142
Li4O4Si1,0.0,LiHO + 0.25 SiO2 -> 0.5 H2O + 0.25 Li4SiO4,-0.081,1173,0.015,0.029,0.004,-0.015
Li4O4Si1,0.0,Li2CO3 + 0.5 SiO2 -> 0.5 Li4SiO4 + CO2,-0.076,1423,0.013,0.026,0.003,-0.015
Li4O4Si1,0.0,LiHO + 0.25 SiO2 -> 0.5 H2O + 0.25 Li4SiO4,-0.05,973,0.022,0.03,0.013,-0.015
Li4O4Si1,0.0,Li2CO3 + 0.5 SiO2 -> 0.5 Li4SiO4 + CO2,-0.128,1718,0.002,0.044,-0.007,-0.01
Li4O4Si1,0.0,Li2CO3 + 0.5 SiO2 -> 0.5 Li4SiO4 + CO2,-0.054,1293,0.018,0.027,0.009,-0.018
Li4O4Si1,0.0,Li2CO3 + 0.5 SiO2 -> 0.5 Li4SiO4 + CO2,-0.111,1623,0.006,0.034,-0.005,-0.013
Li4O4Si1,0.0,LiHO + 0.25 SiO2 -> 0.5 H2O + 0.25 Li4SiO4,0.054,343,0.054,0.0,0.039,-0.022
Li2O3Si1,0.0,Li2CO3 + SiO2 -> Li2SiO3 + CO2,-0.052,1143,-0.014,0.0,-0.016,-0.016
Li2O3Si1,0.0,Li2CO3 + SiO2 -> Li2SiO3 + CO2,-0.089,1423,-0.013,0.022,-0.015,-0.015
Li2O3Si1,0.0,Li2CO3 + SiO2 -> Li2SiO3 + CO2,-0.083,1373,-0.015,0.018,-0.017,-0.015
Li2O3Si1,0.0,Li2CO3 + SiO2 -> Li2SiO3 + CO2,-0.043,1073,-0.011,0.0,-0.013,-0.016
Li2O3Si1,0.0,Li2CO3 + SiO2 -> Li2SiO3 + CO2,-0.056,1173,-0.015,0.0,-0.017,-0.017
Li6O7Si2,0.015,Li2CO3 + 0.6667 SiO2 -> CO2 + 0.3333 Li6Si2O7,-0.019,1073,0.024,0.014,0.014,0.008
Li6O7Si2,0.015,SiO2 + 1.5 Li2O -> 0.5 Li6Si2O7,-0.172,1673,0.014,0.081,0.003,0.007
Li6O7Si2,0.015,Li2CO3 + 0.6667 SiO2 -> CO2 + 0.3333 Li6Si2O7,-0.141,1823,0.007,0.077,0.003,0.006
Li2O5Si2,0.0,Li2CO3 + 2 SiO2 -> CO2 + Li2Si2O5,-0.105,1823,0.042,0.152,0.05,0.004
Li2O5Si2,0.0,Li2CO3 + 2 SiO2 -> CO2 + Li2Si2O5,-0.032,1073,0.011,0.022,0.007,0.001
Li2O5Si2,0.0,Li2CO3 + 2 SiO2 -> CO2 + Li2Si2O5,-0.085,1623,0.032,0.108,0.035,0.003
O4Si1Ti1,0.153,TiO2 + SiO2 -> TiSiO4,0.191,823,0.191,0.0,0.138,0.138
O4Si1Ti1,0.153,TiO2 + SiO2 -> TiSiO4,0.203,1073,0.203,0.0,0.146,0.146
O4Si1Ti1,0.153,TiO2 + SiO2 -> TiSiO4,0.187,723,0.187,0.0,0.134,0.134
O4Si1Ti1,0.153,TiO2 + SiO2 -> TiSiO4,0.212,1273,0.212,0.0,0.153,0.153
O4Si1Ti1,0.153,TiO2 + SiO2 -> TiSiO4,0.189,773,0.189,0.0,0.136,0.136
Er2O7Ti2,0.012,Er2O3 + 2 TiO2 -> Er2Ti2O7,-0.042,1073,0.037,0.04,0.025,0.025
Er2O7Ti2,0.012,Er2O3 + 2 TiO2 -> Er2Ti2O7,-0.053,1773,0.044,0.049,0.03,0.03
Er2O7Ti2,0.012,Er2O3 + 2 TiO2 -> Er2Ti2O7,-0.051,1623,0.043,0.047,0.029,0.029
Li2O3Te1,0.0,TeO2 + Li2CO3 -> CO2 + Li2TeO3,-0.117,1123,-0.038,0.003,-0.039,-0.09
Li2O3Te1,0.0,TeO2 + Li2CO3 -> CO2 + Li2TeO3,-0.108,1073,-0.035,0.012,-0.034,-0.087
Ni1O3Zr1,1.009,ZrO2 + NiO -> ZrNiO3,0.981,1073,0.981,0.0,0.706,0.468
Cu1Ge1O3,0.025,CuO + GeO2 -> CuGeO3,-0.01,1133,-0.01,0.0,-0.007,-0.025
Cu1Ge1O3,0.025,CuO + GeO2 -> CuGeO3,-0.008,1073,-0.008,0.0,-0.006,-0.025
Cu1Ge1O3,0.025,CuO + GeO2 -> CuGeO3,-0.018,1423,-0.018,0.0,-0.013,-0.024
Cu2Ge1O4,0.073,CuO + 0.5 GeO2 -> 0.5 Cu2GeO4,0.041,1273,0.054,0.007,0.039,0.016
Mo1Ni1O4,0.0,NiO + MoO3 -> NiMoO4,-0.082,873,-0.082,0.0,-0.059,-0.059
Gd1O4Ta1,0.0,Ta2O5 + Gd2O3 -> 2 GdTaO4,-0.188,1073,-0.031,0.113,-0.016,-0.016
Gd1O4Ta1,0.0,Ta2O5 + Gd2O3 -> 2 GdTaO4,-0.223,1673,-0.027,0.163,-0.005,-0.005
Gd1O4Ta1,0.0,Ta2O5 + Gd2O3 -> 2 GdTaO4,-0.229,1773,-0.026,0.171,-0.003,-0.003
Gd1O4Ta1,0.0,Ta2O5 + Gd2O3 -> 2 GdTaO4,-0.211,1473,-0.028,0.146,-0.008,-0.008
Gd1O19Ta7,0.001,Ta2O5 + 0.1429 Gd2O3 -> 0.2857 GdTa7O19,-0.109,1473,0.102,0.219,0.101,0.101
Gd3O7Ta1,0.0,Ta2O5 + 3 Gd2O3 -> 2 Gd3TaO7,-0.196,1673,0.027,0.181,0.035,0.035
Al2Ni1O4,0.024,Al2O3 + NiO -> Al2NiO4,-0.049,1473,-0.049,0.0,-0.035,-0.035
Al2Ni1O4,0.024,Al2O3 + NiO -> Al2NiO4,-0.055,1673,-0.055,0.0,-0.039,-0.039
Al2Ni1O4,0.024,Al2O3 + NiO -> Al2NiO4,-0.046,1373,-0.046,0.0,-0.033,-0.033
Al2Ni1O4,0.024,Al2O3 + NiO -> Al2NiO4,-0.033,923,-0.033,0.0,-0.024,-0.024
Al2Ni1O4,0.024,Al2O3 + NiO -> Al2NiO4,-0.032,873,-0.032,0.0,-0.023,-0.023
Lu1Nb1O4,0.0,Lu2O3 + Nb2O5 -> 2 LuNbO4,-0.128,1073,-0.128,0.0,-0.092,-0.092
Lu1Nb1O4,0.0,Lu2O3 + Nb2O5 -> 2 LuNbO4,-0.144,1573,-0.144,0.0,-0.104,-0.104
Lu1Nb1O4,0.0,Lu2O3 + Nb2O5 -> 2 LuNbO4,-0.142,1493,-0.142,0.0,-0.102,-0.102
Lu3Nb1O7,0.22,Lu2O3 + 0.3333 Nb2O5 -> 0.6667 Lu3NbO7,0.108,1473,0.249,0.094,0.184,0.184
Na2O10W3,0.094,WO3 + 0.3333 Na2CO3 -> 0.3333 Na2W3O10 + 0.3333 CO2,0.016,863,0.09,0.05,0.067,0.059
Na2O4W1,0.0,WO3 + Na2CO3 -> CO2 + Na2WO4,-0.083,923,-0.018,0.012,-0.02,-0.02
Na2O4W1,0.0,WO3 + Na2CO3 -> CO2 + Na2WO4,-0.182,1573,-0.027,0.053,-0.029,-0.029
Fe12O19Pb1,0.091,PbO + 6 Fe2O3 -> Fe12PbO19,0.003,1473,0.018,0.016,0.015,-0.005
Fe12O19Pb1,0.091,PbO + 6 Fe2O3 -> Fe12PbO19,0.027,1073,0.087,0.06,0.07,0.019
Cr1O8Pb5,0.015,Pb3O4 + 0.3 Cr2O3 -> 0.6 CrPb5O8 + 0.05 O2,-0.022,1073,0.005,0.003,0.0,0.0
In4O12Sn3,0.039,In2O3 + 1.5 SnO2 -> 0.5 In4(SnO4)3,-0.017,1073,0.025,0.038,0.022,-0.03
In4O12Sn3,0.039,In2O3 + 1.5 SnO2 -> 0.5 In4(SnO4)3,-0.048,1673,0.034,0.075,0.033,-0.042
Li1O2Rh1,0.0,0.5 Li2CO3 + 0.5 Rh2O3 -> LiRhO2 + 0.5 CO2,-0.005,1073,0.18,0.186,0.152,0.097
Co1O4Sb2,0.0,Sb2O3 + CoO -> Co(SbO2)2,-0.03,623,0.29,0.431,0.279,0.209
Mn10Nd9O30,0.031,Nd2O3 + 2.222 MnO2 -> 0.2222 Nd9Mn10O30 + 0.3889 O2,-0.096,1473,0.071,0.106,0.054,0.054
Mn1Nd1O3,0.0,Nd2O3 + Mn2O3 -> 2 NdMnO3,-0.247,1673,-0.043,0.114,-0.031,-0.087
Mn1Nd1O3,0.0,Nd2O3 + 2 MnO2 -> 0.5 O2 + 2 NdMnO3,-0.1,1300,0.056,0.095,0.042,-0.042
Ir2O7Y2,0.0,Y2O3 + 2 IrO2 -> Y2Ir2O7,-0.091,1433,-0.091,0.0,-0.066,-0.066
Ir2O7Y2,0.0,Y2O3 + 2 IrO2 -> Y2Ir2O7,-0.091,1423,-0.091,0.0,-0.065,-0.065
Ir2O7Y2,0.0,Y2O3 + 2 IrO2 -> Y2Ir2O7,-0.083,1273,-0.083,0.0,-0.059,-0.059
O2S1Sm2,0.0,S + Sm2O3 -> Sm2SO2 + 0.5 O2,0.188,1073,1.168,0.98,0.961,0.961
O2S1Sm2,0.0,S + Sm2O3 -> Sm2SO2 + 0.5 O2,0.189,1373,0.972,0.784,0.795,0.795
Cd1O4W1,0.0,CdO + WO3 -> CdWO4,-0.15,1423,-0.15,0.0,-0.108,-0.148
Cd1O4W1,0.0,CdO + WO3 -> CdWO4,-0.122,873,-0.122,0.0,-0.088,-0.088
Cd1O4W1,0.0,CdO + WO3 -> CdWO4,-0.132,1073,-0.132,0.0,-0.095,-0.101
Cd1O4W1,0.0,CdO + WO3 -> CdWO4,-0.142,1273,-0.142,0.0,-0.103,-0.128
Ge4O9Pb1,0.006,24 GeO2 + 2 Pb3O4 -> O2 + 6 Ge4PbO9,-0.065,1373,0.075,0.118,0.065,0.004
Ge1O3Pb1,0.0,GeO2 + PbO -> GePbO3,-0.147,1073,-0.019,0.078,-0.012,-0.028
Ge1O3Pb1,0.0,GeO2 + PbO -> GePbO3,-0.152,1173,-0.019,0.075,-0.014,-0.029
Ge3O11Pb5,0.0,GeO2 + 1.667 PbO -> 0.3333 Ge3Pb5O11,-0.122,923,0.017,0.14,0.029,0.001
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.05,1073,-0.05,0.0,-0.036,-0.059
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.062,1523,-0.062,0.0,-0.045,-0.106
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.039,623,-0.039,0.0,-0.028,-0.028
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.055,1273,-0.055,0.0,-0.04,-0.09
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.052,1123,-0.052,0.0,-0.037,-0.067
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.058,1373,-0.058,0.0,-0.042,-0.105
In1Nb1O4,0.0,Nb2O5 + In2O3 -> 2 NbInO4,-0.061,1473,-0.061,0.0,-0.044,-0.108
Li1Ni1O2,0.0,Li2O2 + 2 NiO -> 2 LiNiO2,-0.056,1073,0.077,0.116,0.067,0.022
Li2Ni1O2,0.003,Li2O + NiO -> Li2NiO2,0.008,1073,0.011,0.002,0.008,0.008
Li2Ni1O2,0.003,Li2O + NiO -> Li2NiO2,0.007,923,0.007,0.0,0.005,0.005
O4Sr1Y2,0.004,Y2O3 + SrCO3 -> SrY2O4 + CO2,0.061,1073,0.061,0.0,0.044,-0.055
O4Sr1Y2,0.004,Y2O3 + SrCO3 -> SrY2O4 + CO2,-0.033,1673,-0.033,0.0,-0.024,-0.097
O4Sr1Y2,0.004,Y2O3 + SrCO3 -> SrY2O4 + CO2,-0.025,1623,-0.025,0.0,-0.018,-0.098
O4Sr1Y2,0.004,Y2O3 + SrCO3 -> SrY2O4 + CO2,-0.001,1473,-0.001,0.0,-0.001,-0.09
Ni3O8V2,0.0,NiO + 0.3333 V2O5 -> 0.3333 V2Ni3O8,-0.092,1173,-0.008,0.037,-0.008,-0.008
Ni3O8V2,0.0,NiO + 0.3333 V2O5 -> 0.3333 V2Ni3O8,-0.088,873,-0.008,0.032,-0.01,-0.01
Ni3O8V2,0.0,NiO + 0.3333 V2O5 -> 0.3333 V2Ni3O8,-0.09,1073,-0.008,0.036,-0.009,-0.009
Cd2O7Ta2,0.0,CdO + 0.5 Ta2O5 -> 0.5 Ta2Cd2O7,-0.133,1073,-0.029,0.023,-0.031,-0.031
Cd2O7Ta2,0.0,CdO + 0.5 Ta2O5 -> 0.5 Ta2Cd2O7,-0.145,1273,-0.031,0.025,-0.033,-0.042
Cu1La2O4,0.0,La2O3 + CuO -> La2CuO4,-0.03,1173,0.028,0.038,0.022,-0.027
Cu1La2O4,0.0,La2O3 + CuO -> La2CuO4,-0.031,1233,0.03,0.04,0.023,-0.03
Cu1La2O4,0.0,La2O3 + CuO -> La2CuO4,-0.035,1423,0.034,0.046,0.027,-0.032
Cu1La2O4,0.0,La2O3 + CuO -> La2CuO4,-0.033,1323,0.032,0.043,0.025,-0.033
Cu1La2O4,0.0,La2O3 + CuO -> La2CuO4,-0.027,1073,0.026,0.035,0.02,-0.021
Cu2La2O5,0.051,La2O3 + 2 CuO -> La2Cu2O5,-0.013,1523,0.061,0.03,0.041,0.041
Cu2La2O5,0.051,La2O3 + 2 CuO -> La2Cu2O5,0.001,1073,0.054,0.018,0.035,0.012
Cu7La8O19,0.064,CuO + 0.5714 La2O3 -> 0.1429 La8Cu7O19,0.024,1523,0.098,0.037,0.069,0.035
Cu7La8O19,0.064,CuO + 0.5714 La2O3 -> 0.1429 La8Cu7O19,0.035,1073,0.088,0.022,0.061,0.022
Cu1La1O2,0.0,Cu2O + La2O3 -> 2 LaCuO2,-0.094,1223,0.096,0.19,0.092,0.04
Cu1La1O2,0.0,Cu2O + La2O3 -> 2 LaCuO2,-0.095,1233,0.093,0.188,0.09,0.039
Cu1La1O2,0.0,Cu2O + La2O3 -> 2 LaCuO2,-0.097,1273,0.083,0.18,0.081,0.036
Cu1La1O2,0.0,Cu2O + La2O3 -> 2 LaCuO2,-0.086,1073,0.135,0.221,0.124,0.05
Eu2O7Ru2,0.0,Eu2O3 + 2 RuO2 -> Eu2Ru2O7,-0.118,1423,-0.06,0.0,-0.053,-0.053
Bi3Cl1O4,0.008,Bi2O3 + BiClO -> Bi3ClO4,-0.022,973,0.003,0.008,0.0,-0.008
Bi3Cl1O4,0.008,Bi2O3 + BiClO -> Bi3ClO4,-0.021,923,0.003,0.011,0.002,-0.006
In1Mn1O3,0.015,Mn2O3 + In2O3 -> 2 MnInO3,-0.026,1223,-0.026,0.0,-0.019,-0.046
In1Mn1O3,0.015,Mn2O3 + In2O3 -> 2 MnInO3,-0.021,1073,-0.021,0.0,-0.015,-0.037
In1Mn1O3,0.015,MnO2 + 0.5 In2O3 -> MnInO3 + 0.25 O2,-0.038,1253,-0.014,0.0,-0.014,-0.047
In2Mn1O4,0.0,MnCO3 + In2O3 -> CO2 + MnIn2O4,-0.19,1673,0.143,0.332,0.143,0.008
Dy1Mn1O3,0.0,MnO2 + 0.5 Dy2O3 -> DyMnO3 + 0.25 O2,-0.083,1073,0.036,0.05,0.021,-0.031
Dy1Mn1O3,0.0,MnO2 + 0.5 Dy2O3 -> DyMnO3 + 0.25 O2,-0.121,1473,0.024,0.067,0.013,-0.031
Dy1Mn1O3,0.0,MnO2 + 0.5 Dy2O3 -> DyMnO3 + 0.25 O2,-0.141,1673,0.018,0.068,0.007,-0.031
Dy1Mn2O5,0.0,0.5 Dy2O3 + 2 MnO2 -> DyMn2O5 + 0.25 O2,-0.14,1393,-0.026,0.005,-0.036,-0.036
O4Sn1Ti1,0.037,TiO2 + SnO2 -> TiSnO4,0.02,973,0.025,0.004,0.018,0.018
O4Sn1Ti1,0.037,TiO2 + SnO2 -> TiSnO4,0.024,773,0.024,0.0,0.018,0.018
O4Sn1Ti1,0.037,TiO2 + SnO2 -> TiSnO4,0.013,1373,0.025,0.01,0.019,0.019
O4Sn1Ti1,0.037,TiO2 + SnO2 -> TiSnO4,0.007,1723,0.025,0.016,0.02,0.02
O4Sn1Ti1,0.037,TiO2 + SnO2 -> TiSnO4,0.019,1073,0.025,0.005,0.018,0.018
O20Sn3Ti7,0.054,SnO2 + 2.333 TiO2 -> 0.3333 Ti7Sn3O20,0.036,1073,0.042,0.006,0.031,0.031
O10Sn4Ti1,0.026,TiO2 + 4 SnO2 -> Ti(Sn2O5)2,0.01,873,0.012,0.001,0.009,0.009
O20Sn7Ti3,0.037,SnO2 + 0.4286 TiO2 -> 0.1429 Ti3Sn7O20,0.018,1073,0.024,0.005,0.017,0.017
O20Sn1Ti9,0.044,TiO2 + 0.1111 SnO2 -> 0.1111 Ti9SnO20,0.026,1073,0.032,0.006,0.024,0.024
O20Sn1Ti9,0.044,TiO2 + 0.1111 SnO2 -> 0.1111 Ti9SnO20,0.02,1473,0.033,0.013,0.026,0.026
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.159,1623,0.006,0.128,0.014,0.014
Al2O4Sr1,0.0,SrO + Al2O3 -> SrAl2O4,-0.2,1073,-0.005,0.121,-0.001,0.007
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.168,1673,0.004,0.14,0.015,0.015
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.15,1573,0.008,0.121,0.014,0.014
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.132,1473,0.011,0.106,0.015,0.015
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.178,1723,0.002,0.151,0.015,0.015
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.187,1773,0.001,0.162,0.016,0.01
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.206,1873,-0.003,0.185,0.018,0.012
Al2O4Sr1,0.0,SrCO3 + Al2O3 -> SrAl2O4 + CO2,-0.096,1273,0.018,0.085,0.018,0.007
Al14O25Sr4,0.002,Al2O3 + 0.5714 SrCO3 -> 0.5714 CO2 + 0.1429 Sr4Al14O25,-0.15,1673,0.023,0.135,0.027,0.027
Al14O25Sr4,0.002,Al2O3 + 0.5714 SrCO3 -> 0.5714 CO2 + 0.1429 Sr4Al14O25,-0.051,973,0.018,0.035,0.012,0.012
Al14O25Sr4,0.002,Al2O3 + 0.5714 SrCO3 -> 0.5714 CO2 + 0.1429 Sr4Al14O25,-0.093,1273,0.02,0.06,0.013,0.013
Al14O25Sr4,0.002,Al2O3 + 0.5714 SrCO3 -> 0.5714 CO2 + 0.1429 Sr4Al14O25,-0.143,1623,0.022,0.119,0.023,0.023
Al6O19Sr10,0.014,SrCO3 + 0.3 Al2O3 -> CO2 + 0.1 Sr10Al6O19,-0.132,1873,0.074,0.243,0.089,0.044
Al2O6Sr3,0.0,SrCO3 + 0.3333 Al2O3 -> CO2 + 0.3333 Sr3Al2O6,-0.102,1673,0.07,0.212,0.083,0.026
Al2O6Sr3,0.0,SrCO3 + 0.3333 Al2O3 -> CO2 + 0.3333 Sr3Al2O6,0.035,1073,0.119,0.095,0.099,0.032
Al6O11Sr2,0.005,2 SrCO3 + 3 Al2O3 -> Sr2Al6O11 + 2 CO2,-0.085,1273,0.028,0.069,0.022,0.022
Al12O19Sr1,0.003,SrCO3 + 6 Al2O3 -> SrAl12O19 + CO2,-0.055,1273,0.058,0.091,0.049,0.049
Bi2Mo2O9,0.0,MoO3 + 0.5 Bi2O3 -> 0.5 Bi2Mo2O9,-0.121,1073,0.012,0.123,0.022,0.022
Bi2Mo2O9,0.0,MoO3 + 0.5 Bi2O3 -> 0.5 Bi2Mo2O9,-0.114,928,0.012,0.118,0.022,0.022
Bi2Mo1O6,0.0,MoO3 + Bi2O3 -> Bi2MoO6,-0.131,1073,0.002,0.119,0.014,0.014
